Journal,Title,Link,Category,Year
RES,Collective Labour Supply: Heterogeneity and Non-ParticipationGet access Arrow,https://doi.org/10.1111/j.1467-937X.2007.00440.x,Production Technology,2007
RES,The Unavoidability of Low Inflation–Low Output TrapsGet access Arrow,https://doi.org/10.1093/restud/rdac009,Production Technology,2022
RES,"The Sale of Ideas: Strategic Disclosure, Property Rights, and ContractingGet access Arrow",https://doi.org/10.1111/1467-937X.t01-1-00020,Production Technology,2002
RES,Do Wages Rise with Job Seniority?Get access Arrow,https://doi.org/10.2307/2297568,Production Technology,1987
RES,The Concept of Income in a General EquilibriumGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00375.x,Production Technology,2006
RES,Increasing Returns in Infinite-Horizon EconomiesGet access Arrow,https://doi.org/10.2307/2971741,Production Technology,1997
RES,Trade and Domestic Production NetworksGet access Arrow,https://doi.org/10.1093/restud/rdaa062,Production Technology,2020
RES,From Physical to Human Capital Accumulation: Inequality and the Process of DevelopmentGet access Arrow,https://doi.org/10.1111/0034-6527.00312,Production Technology,2004
RES,Optimal Contracting with Private Knowledge of Wealth and AbilityGet access Arrow,https://doi.org/10.1111/1467-937X.00158,Production Technology,2001
RES,"Competition, Financial Discipline and GrowthGet access Arrow",https://doi.org/10.1111/1467-937X.00110,Production Technology,1999
RES,A Continuous-Time Version of the Principal-Agent ProblemGet access Arrow,https://doi.org/10.1111/j.1467-937X.2008.00486.x,Production Technology,2008
RES,Input Price Shocks and the Slowdown in Economic Growth: The Case of U.K. ManufacturingGet access Arrow,https://doi.org/10.2307/2297185,Production Technology,1982
RES,Direct and Indirect Effects of Subsidized Dual Apprenticeships Open Access,https://doi.org/10.1093/restud/rdae094,Production Technology,2024
RES,Estimates of the Trade and Welfare Effects of NAFTAGet access Arrow,https://doi.org/10.1093/restud/rdu035,Production Technology,2014
RES,Organizational Change and Reference-Dependent PreferencesGet access Arrow,https://doi.org/10.1093/restud/rdag009,Production Technology,2026
RES,Negative Externalities and Evolutionary ImplementationGet access Arrow,https://doi.org/10.1111/j.1467-937X.2005.00355.x,Production Technology,2005
RES,Dynamic Optimal Taxation with Private InformationGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00367.x,Production Technology,2006
RES,Does Income Inequality Lead to Consumption Inequality? Evidence and TheoryGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00373.x,Production Technology,2006
RES,The Effect of Immigration along the Distribution of WagesGet access Arrow,https://doi.org/10.1093/restud/rds019,Production Technology,2012
RES,Occupational Choice and Dynamic IncentivesGet access Arrow,https://doi.org/10.1111/1467-937X.00190,Production Technology,2001
RES,Informal Insurance Arrangements with Limited Commitment: Theory and Evidence from Village EconomiesGet access Arrow,https://doi.org/10.1111/1467-937X.00204,Production Technology,2002
RES,"Collusion, Delegation and Supervision with Soft InformationGet access Arrow",https://doi.org/10.1111/1467-937X.000244,Production Technology,2003
RES,Technology Shocks and Job FlowsGet access Arrow,https://doi.org/10.1111/j.1467-937X.2007.00452.x,Production Technology,2007
RES,Identifying Distributional Characteristics in Random Coefficients Panel Data ModelsGet access Arrow,https://doi.org/10.1093/restud/rdr045,Production Technology,2011
RES,Money and InformationGet access Arrow,https://doi.org/10.1111/0034-6527.00309,Production Technology,2004
RES,Fiscal Policy with Heterogeneous Agents and Incomplete MarketsGet access Arrow,https://doi.org/10.1111/0034-6527.00328,Production Technology,2005
RES,Monopoly Power and Distribution in Fragmented Markets: The Case of GroundwaterGet access Arrow,https://doi.org/10.1111/j.1467-937X.2004.00304.x,Production Technology,2004
RES,Incomplete Mechanisms and Efficient Allocation in Labour MarketsGet access Arrow,https://doi.org/10.2307/2297940,Production Technology,1991
RES,Trade and Inequality: From Theory to EstimationGet access Arrow,https://doi.org/10.1093/restud/rdw025,Production Technology,2016
RES,Recursive Lexicographical Search: Finding All Markov Perfect Equilibria of Finite State Directional Dynamic GamesGet access Arrow,https://doi.org/10.1093/restud/rdv046,Production Technology,2015
RES,"Firm Dynamics, On-the-Job Search, and Labor Market Fluctuations Open Access",https://doi.org/10.1093/restud/rdab054,Production Technology,2021
RES,"Product Life Cycle, Learning, and Nominal ShocksGet access Arrow",https://doi.org/10.1093/restud/rdac004,Production Technology,2022
RES,Increasing Competition and the Winner's Curse: Evidence from ProcurementGet access Arrow,https://doi.org/10.1111/1467-937X.00229,Production Technology,2002
RES,Macroeconomic Dynamics Near the ZLB: A Tale of Two CountriesGet access Arrow,https://doi.org/10.1093/restud/rdx027,Production Technology,2017
RES,"Housing Liquidity, Mobility, and the Labour MarketGet access Arrow",https://doi.org/10.1093/restud/rds004,Production Technology,2012
RES,Getting Parents Involved: A Field Experiment in Deprived SchoolsGet access Arrow,https://doi.org/10.1093/restud/rdt027,Production Technology,2013
RES,"Information, Liquidity, Asset Prices, and Monetary PolicyGet access Arrow",https://doi.org/10.1093/restud/rds003,Production Technology,2012
RES,Should Central Banks Issue Digital Currency?Get access Arrow,https://doi.org/10.1093/restud/rdac017,Production Technology,2022
RES,Contracting Productivity GrowthGet access Arrow,https://doi.org/10.1111/1467-937X.00237,Production Technology,2003
RES,Bank Credit CyclesGet access Arrow,https://doi.org/10.1111/j.1467-937X.2008.00497.x,Production Technology,2008
RES,Financial Distress and UnderemploymentGet access Arrow,https://doi.org/10.1111/1467-937X.00070,Production Technology,1998
RES,Learning to game the systemGet access Arrow,https://doi.org/10.1093/restud/rdaa065,Production Technology,2020
RES,The Effects of Open Market Operations in a Model of Intermediation and GrowthGet access Arrow,https://doi.org/10.1111/1467-937X.00056,Production Technology,1998
RES,Improving Management with Individual and Group-Based Consulting: Results from a Randomized Experiment in ColombiaGet access Arrow,https://doi.org/10.1093/restud/rdab005,Production Technology,2021
RES,On the Faustian Dynamics of Policy and Political PowerGet access Arrow,https://doi.org/10.1093/restud/rdq022,Production Technology,2011
RES,"Taxes, Regulations, and the Value of U.S. and U.K. CorporationsGet access Arrow",https://doi.org/10.1111/j.1467-937X.2005.00351.x,Production Technology,2005
RES,Markups and InequalityGet access Arrow,https://doi.org/10.1093/restud/rdae103,Production Technology,2024
RES,"Property Rights, Land Misallocation, and Agricultural Efficiency in ChinaGet access Arrow",https://doi.org/10.1093/restud/rdaa072,Production Technology,2020
RES,Should Robots Be Taxed?Get access Arrow,https://doi.org/10.1093/restud/rdab019,Production Technology,2021
RES,Fiscal Policy in an Unemployment CrisisGet access Arrow,https://doi.org/10.1093/restud/rdv058,Production Technology,2016
RES,Contractual Externalities and Systemic RiskGet access Arrow,https://doi.org/10.1093/restud/rdw058,Production Technology,2016
RES,Endogenous Uncertainty and Credit CrunchesGet access Arrow,https://doi.org/10.1093/restud/rdad110,Production Technology,2023
RES,When Does One Bad Apple Spoil the Barrel? An Evolutionary Analysis of Collective ActionGet access Arrow,https://doi.org/10.1111/j.1467-937X.2008.00482.x,Production Technology,2008
RES,Customer CapitalGet access Arrow,https://doi.org/10.1093/restud/rdu007,Production Technology,2014
RES,Das Human-Kapital: A Theory of the Demise of the Class StructureGet access Arrow,https://doi.org/10.1111/j.1467-937X.2006.00370.x,Production Technology,2006
RES,Competing TeamsGet access Arrow,https://doi.org/10.1093/restud/rdz022,Production Technology,2019
RES,Self-enforcing Agreements and Forward Induction ReasoningGet access Arrow,https://doi.org/10.1093/restud/rdaa051,Production Technology,2020
RES,The Equilibrium Impact of Agricultural Risk on Intermediate Inputs and Aggregate ProductivityGet access Arrow,https://doi.org/10.1093/restud/rdaa084,Production Technology,2020
RES,Reorganization or Liquidation: Bankruptcy Choice and Firm DynamicsGet access Arrow,https://doi.org/10.1093/restud/rdaa091,Production Technology,2021
RES,What Goods Do Countries Trade? A Quantitative Exploration of Ricardo's IdeasGet access Arrow,https://doi.org/10.1093/restud/rdr033,Production Technology,2011
RES,Rationally Inattentive Seller: Sales and Discrete PricingGet access Arrow,https://doi.org/10.1093/restud/rdv049,Production Technology,2015
RES,Human Capital Development and Parental Investment in IndiaGet access Arrow,https://doi.org/10.1093/restud/rdaa026,Production Technology,2020
RES,Patterns of Skill PremiaGet access Arrow,https://doi.org/10.1111/1467-937X.00242,Production Technology,2003
RES,Liquidity Constraints in the U.S. Housing MarketGet access Arrow,https://doi.org/10.1093/restud/rdab063,Production Technology,2021
RES,Credit Shocks and Equilibrium Dynamics in Consumer Durable Goods Markets Open Access,https://doi.org/10.1093/restud/rdab004,Production Technology,2021
RES,Intra-firm Bargaining under Non-binding ContractsGet access Arrow,https://doi.org/10.2307/2297888,Production Technology,1996
RES,A Welfare Analysis of Occupational Licensing in U.S. StatesGet access Arrow,https://doi.org/10.1093/restud/rdad015,Production Technology,2023
RES,Reconciling Hayek’s and Keynes’ Views of RecessionsGet access Arrow,https://doi.org/10.1093/restud/rdx008,Production Technology,2017
RES,Do Firms Want to Borrow More? Testing Credit Constraints Using a Directed Lending ProgramGet access Arrow,https://doi.org/10.1093/restud/rdt046,Production Technology,2014
RES,Fiscal DevaluationsGet access Arrow,https://doi.org/10.1093/restud/rdt036,Production Technology,2013
RES,Making Decisions Under Model Misspecification Open Access,https://doi.org/10.1093/restud/rdaf046,Production Technology,2025
RES,Optimal Welfare-to-Work ProgramsGet access Arrow,https://doi.org/10.1111/j.1467-937X.2007.00422.x,Production Technology,2007
RES,The Transmission of Commodity Price Super-CyclesGet access Arrow,https://doi.org/10.1093/restud/rdad078,Production Technology,2023
RES,"The Brexit Vote, Productivity Growth, and Macroeconomic Adjustments in the U.K.Get access Arrow",https://doi.org/10.1093/restud/rdad086,Production Technology,2023
RES,Regional Consumption Responses and the Aggregate Fiscal MultiplierGet access Arrow,https://doi.org/10.1093/restud/rdad007,Production Technology,2023
RES,Pseudo Lindahl Equilibrium as a Collective Choice RuleGet access Arrow,https://doi.org/10.1093/restud/rdaf043,Production Technology,2025
RES,"Mergers, Innovation, and Entry-Exit Dynamics: Consolidation of the Hard Disk Drive Industry, 1996–2016Get access Arrow",https://doi.org/10.1093/restud/rdz044,Production Technology,2019
RES,Statistical Discrimination and Duration Dependence in the Job Finding RateGet access Arrow,https://doi.org/10.1093/restud/rdy055,Production Technology,2018
RES,Intertemporal Distortions in the Second BestGet access Arrow,https://doi.org/10.1093/restud/rds014,Production Technology,2012
RES,"Stock Market Participation, Inequality, and Monetary Policy Open Access",https://doi.org/10.1093/restud/rdae068,Production Technology,2024
RES,Taxes Depress Corporate Borrowing: Evidence from Private FirmsGet access Arrow,https://doi.org/10.1093/restud/rdaf094,Production Technology,2025
RES,The Determinants of Quality SpecializationGet access Arrow,https://doi.org/10.1093/restud/rdw054,Production Technology,2016
RES,Valuing the Time of the Self-EmployedGet access Arrow,https://doi.org/10.1093/restud/rdaf003,Production Technology,2025
RES,Towards a Micro-Founded Theory of Aggregate Labour SupplyGet access Arrow,https://doi.org/10.1093/restud/rdw010,Production Technology,2016
RES,Technology and Production Fragmentation: Domestic versus Foreign SourcingGet access Arrow,https://doi.org/10.1093/restud/rdw057,Production Technology,2016
RES,The Economics of Financial Stress Open Access,https://doi.org/10.1093/restud/rdae110,Production Technology,2024
RES,A Macro-Finance Model with SentimentGet access Arrow,https://doi.org/10.1093/restud/rdad023,Production Technology,2023
RES,Jumpstarting an International Currency Open Access,https://doi.org/10.1093/restud/rdag011,Production Technology,2026
RES,"Asset Bubbles, Endogenous Growth, and Financial FrictionsGet access Arrow",https://doi.org/10.1093/restud/rdw059,Production Technology,2016
RES,Real Options and Risk DynamicsGet access Arrow,https://doi.org/10.1093/restud/rdv021,Production Technology,2015
RES,The Effect of Work Experience on Female Wages and Labour SupplyGet access Arrow,https://doi.org/10.1111/1467-937X.00035,Production Technology,1998
RES,Information Acquisition and WelfareGet access Arrow,https://doi.org/10.1093/restud/rdu015,Production Technology,2014
RES,A Risk-based Theory of Exchange Rate StabilizationGet access Arrow,https://doi.org/10.1093/restud/rdac038,Production Technology,2022
RES,Do Prices Determine Vertical Integration?Get access Arrow,https://doi.org/10.1093/restud/rdv059,Production Technology,2016
RES,Taxes and Time Allocation: Evidence from Single Women and MenGet access Arrow,https://doi.org/10.1093/restud/rdr041,Production Technology,2011
RES,The Production of Information in an Online WorldGet access Arrow,https://doi.org/10.1093/restud/rdz061,Production Technology,2019
RES,Learning from House Prices: Amplification and Business FluctuationsGet access Arrow,https://doi.org/10.1093/restud/rdaa079,Production Technology,2020
RES,Global Value Chains and Trade PolicyGet access Arrow,https://doi.org/10.1093/restud/rdaf017,Production Technology,2025
RES,The Returns to Nursing: Evidence from a Parental-Leave ProgramGet access Arrow,https://doi.org/10.1093/restud/rdaa082,Production Technology,2021
RES,"The (Q,S,s) Pricing RuleGet access Arrow",https://doi.org/10.1093/restud/rdx048,Production Technology,2017
RES,Capital Requirements with Non-Bank FinanceGet access Arrow,https://doi.org/10.1093/restud/rdaf061,Production Technology,2025
RES,Cascades and Fluctuations in an Economy with an Endogenous Production NetworkGet access Arrow,https://doi.org/10.1093/restud/rdaf036,Production Technology,2025
RES,Minimum Wage Employment Effects and Labour Market ConcentrationGet access Arrow,https://doi.org/10.1093/restud/rdad091,Production Technology,2023
RES,The Cost of Wage Rigidity Open Access,https://doi.org/10.1093/restud/rdad020,Production Technology,2023
RES,Fiscal Multipliers and Foreign Holdings of Public DebtGet access Arrow,https://doi.org/10.1093/restud/rdab055,Production Technology,2021
RES,Income and Wealth Distribution in Macroeconomics: A Continuous-Time Approach Open Access,https://doi.org/10.1093/restud/rdab002,Production Technology,2021
RES,Roads and Trade: Evidence from the USGet access Arrow,https://doi.org/10.1093/restud/rdt039,Production Technology,2014
RES,Self-Fulfilling Credit CyclesGet access Arrow,https://doi.org/10.1093/restud/rdv056,Production Technology,2015
RES,Policy Influence and Private Returns from Lobbying in the Energy SectorGet access Arrow,https://doi.org/10.1093/restud/rdv029,Production Technology,2015
RES,College-Major Choice to College-Then-Major ChoiceGet access Arrow,https://doi.org/10.1093/restud/rdv023,Production Technology,2015
RES,The Intertemporal Substitution Model of Labour Market Fluctuations: An Empirical AnalysisGet access Arrow,https://doi.org/10.2307/2297189,Production Technology,1982
RES,Collateral Booms and Information Depletion Open Access,https://doi.org/10.1093/restud/rdab046,Production Technology,2021
RES,Market Power in Coal Shipping and Implications for U.S. Climate PolicyGet access Arrow,https://doi.org/10.1093/restud/rdad090,Production Technology,2023
RES,"Unemployment Fluctuations, Match Quality, and the Wage Cyclicality of New HiresGet access Arrow",https://doi.org/10.1093/restud/rdaa004,Production Technology,2020
RES,"Social Norms, Labour Market Opportunities, and the Marriage Gap Between Skilled and Unskilled WomenGet access Arrow",https://doi.org/10.1093/restud/rdaa066,Production Technology,2020
RES,An Elementary Theory of Directed Technical Change and Wage Inequality Open Access,https://doi.org/10.1093/restud/rdab025,Production Technology,2021
RES,"Structural Change, Land Use and Urban Expansion Open Access",https://doi.org/10.1093/restud/rdaf091,Production Technology,2025
RES,Financial Intermediary CapitalGet access Arrow,https://doi.org/10.1093/restud/rdy020,Production Technology,2018
RES,Quid Pro Quo: Technology Capital Transfers for Market Access in ChinaGet access Arrow,https://doi.org/10.1093/restud/rdv008,Production Technology,2015
RES,Follow the Money Open Access,https://doi.org/10.1093/restud/rdad041,Production Technology,2023
RES,Inflation Risk and the Finance-Growth NexusGet access Arrow,https://doi.org/10.1093/restud/rdaf108,Production Technology,2025
RES,Monetary Shocks in Models with Inattentive Producers Open Access,https://doi.org/10.1093/restud/rdv050,Production Technology,2015
RES,Bilateral Trade ImbalancesGet access Arrow,https://doi.org/10.1093/restud/rdad052,Production Technology,2023
RES,The Effect of Wealth on Worker ProductivityGet access Arrow,https://doi.org/10.1093/restud/rdad059,Production Technology,2023
RES,"The Impact of Immigration on Wages, Internal Migration, and WelfareGet access Arrow",https://doi.org/10.1093/restud/rdaa029,Production Technology,2020
RES,Detection and Impact of Industrial Subsidies: The Case of Chinese ShipbuildingGet access Arrow,https://doi.org/10.1093/restud/rdx050,Production Technology,2017
RES,Aggregate Implications of Corporate Debt ChoicesGet access Arrow,https://doi.org/10.1093/restud/rdx058,Production Technology,2017
RES,Policy Effects of International Taxation on Firm Dynamics and Capital StructureGet access Arrow,https://doi.org/10.1093/restud/rdab071,Production Technology,2021
RES,Bond Premium Cyclicality and Liquidity TrapsGet access Arrow,https://doi.org/10.1093/restud/rdad003,Production Technology,2023
RES,"Save, Spend, or Give? A Model of Housing, Family Insurance, and Savings in Old AgeGet access Arrow",https://doi.org/10.1093/restud/rdac081,Production Technology,2022
RES,Survey Data and Subjective Beliefs in Business Cycle ModelsGet access Arrow,https://doi.org/10.1093/restud/rdae054,Production Technology,2024
RES,The Heterogeneous Effects of Government Spending: It’s All About TaxesGet access Arrow,https://doi.org/10.1093/restud/rdae032,Production Technology,2024
